"Round","Home_bin","A.b.BB","A.b.K","A.b.AVG","A.b.ISO","A.b.HR","A.b.BsR","A.s.K9","A.s.BB9","A.s.HR9","A.s.LOB","A.s.IP","A.r.K9","A.r.BB9","A.r.HR9","A.r.LOB","A.r.IP","A.r.SV","result"
2,0,-0.990302422931162,-0.543614113455328,0.250806085009972,-2.04198944436393,-2.48679946494832,-2.03304561145275,0.42088272432854,-0.0248248729534999,-1.76840168534437,-0.642109566341093,-0.561800719115113,-0.557698455845511,0.519901960453778,-0.22082591046068,-1.23551955088815,0.293454790558491,-1.5229196985122,"win"
1,0,-1.07415472344528,-1.11945554551023,2.3589183727696,-0.93042421562524,-0.38238879513378,-2.65692783650892,2.34762752961441,-0.0859750060102339,-2.14232813166615,0.093248150814392,1.31399245901596,1.47190207353414,1.68185612665869,0.636771208664162,-1.11538082157875,-1.09220738488577,-1.093308289004,"win"
1,0,-1.31285577309978,-2.03537371910951,1.22013019281186,-1.32917745089321,-1.64427181907524,-0.210721862895534,0.469525505922883,0.601825042071644,-0.620147617061255,0.37299260325756,-0.286382971836815,0.624443303923574,1.18184484576016,1.22047814993964,-2.0714215257891,0.331617283990389,-1.093308289004,"win"
3,1,1.55155682275428,1.32299291742119,0.65073610283299,2.39251941160778,2.02666061420901,2.05224770819999,0.303810621479512,1.26096675481678,1.74768873899081,-0.139872226221584,-0.00280767619447897,0.609575606211109,1.15911706026478,1.16741388255097,0.159340117368393,-0.155160380582659,-1.71805588272057,"win"
2,1,0.119350524827252,-0.356190400844169,0.406710064270623,0,-0.497105433673913,-0.100780021384821,-0.497144653330111,0.716458383418625,-0.56377056096478,-0.606112980293533,0.143191485918408,-0.193280070262057,-1.70458391215409,-0.530642673886803,-0.0318680234736813,0.121694416143261,-0.312373796858284,"win"
1,1,0.238701049654506,-1.93360503315404,1.95220830849898,-1.19625970580389,-1.3765996624816,-0.998638393722316,-0.690478685180709,-1.54755010818423,0.33826233657886,0.512864829479145,1.65933663093683,1.51650516667154,-0.20455006945849,0.47757840649812,-1.01977675115771,-2.13269464291066,-1.71805588272056,"win"
1,1,-0.35805157448176,0.865033830621544,1.62684025708248,1.19625970580389,0.497105433673908,0.989476573596423,0.276191474072284,1.49023343751074,-0.169131168289433,0.139872226221585,0.530650800756448,-0.654178699348509,-0.431827924412367,0.636771208664162,0.669228492947248,-0.857945633809995,-1.40568208586228,"win"
2,1,0.954804198618017,1.8827206901763,-0.48805207712474,1.19625970580389,0.076477759026755,2.95926790066338,-1.43619566517587,2.06340014424564,1.46580345850842,0,-1.09499371584663,-0.386560140524119,-0.795472492338572,0,0.764832563368282,0.937047004303111,-0.937121390574854,"win"
1,0,-1.84110539762909,-2.09652456035634,0.365111652516989,-2.34740525362618,-2.38462569248032,0.415733136038143,-1.76663872790439,-1.50645172015372,0.701432483253716,0.44526132718714,1.45236514838944,-0.334743434185496,0.158987711500039,-0.523412333227198,-0.104867198063126,-2.70010455345963,0.930991559048126,"win"
2,0,-0.859182518893575,1.04826228017817,0.182555826258497,1.17370262681309,1.07308156161615,1.90049433617437,0.350144612737805,-1.4769134511311,1.227506845694,-1.22446864976463,0.260765560733558,-0.793465918069321,-0.993673196875247,-0.654265416534002,0.62920318837876,-0.252246609599519,-1.1969891473476,"win"
1,0,-0.736442159051636,-0.77240378539444,-1.09533495755098,-1.65699194373613,-1.15256908469883,-1.79359152976456,-1.62339774996619,2.422138059855,-1.75358120813429,-0.0742102211978519,-0.194748963079493,-0.632293153461492,-1.57000365106289,0.457985791573802,0.349557326877089,-0.358829684078186,1.06399035319786,"win"
1,0,-1.59562467794521,-0.275858494783729,0.182555826258497,-0.483289316923038,-0.794875230826776,-1.75795726096129,-0.190987970584258,1.41783691308586,1.31518590610072,-1.40999420275928,-0.828508300558528,-1.06621982740565,-0.37759581481259,1.1122512081078,0.349557326877089,0.138557996822269,0.132998794149733,"win"
2,0,-0.24548071968388,-2.59306985096705,0.638945391904733,-3.65919054241728,-4.61027633879529,1.30658985611988,-0.509301254891357,-1.4769134511311,-1.31518590610072,-1.33578398156141,1.08927386129208,1.00423030255649,0.993673196875248,-0.785118499840799,-0.803981851817305,-1.53479627249284,0,"win"
3,0,0.85918251889358,2.31721135618332,-0.730223305033981,1.3808266197801,1.47051917702953,-0.510757852846861,1.59156642153548,-0.236306152180976,0.17535812081343,-0.890522654374279,-0.303676349208703,-1.57453393116881,-1.5898771150004,0.327132708266998,0.489380257627922,0.284221531943118,-0.930991559048126,"win"
1,1,-0.736442159051639,1.43446417287539,-1.91683617571421,1.10466129582409,2.22565064631497,0.130658985611988,-1.22550614458232,1.62460479624421,2.45501369138801,2.74577818432068,-1.77584647689436,0.111581144728499,-2.12646064131303,-0.850545041494202,1.46814077288378,2.13876702787197,1.59598552979679,"win"
1,1,-1.99514165151577,-4.09530379984506,2.32830018962136,-2.56856083391654,-2.85953922402137,-0.781889399391508,-1.20533850165536,0.844239810276209,0.7340626541245,-0.523360249131173,-2.02938142909111,-1.02380059165806,1.26301256875395,-0.503089093062845,2.22633037290433,2.40543887119159,2.16028413174828,"win"
2,1,-3.28611566132009,-1.52111283994245,0,-2.62829480679832,-2.92238623993393,-1.05182740632429,0.43830490969286,1.26635971541431,-0.122343775687416,0.190312817865884,-1.51203207885803,-0.420739969174543,1.73962108526487,-1.56516606730663,2.33953361220455,1.87448224230661,2.7956618175566,"win"
1,0,1.05625146256717,2.28166925991368,-1.10287903718907,0.71680767458136,1.06839927051348,1.32176541325707,0.998361183189296,-1.6040556395248,0.61171887843708,-2.75953585905529,-0.943233621971926,0.406715303535392,-0.476608516510923,0.0558987881180999,-3.01875304800588,0.856570915107248,-1.7790575202633,"win"
2,1,-1.4083352834229,-2.04765189992253,0,0.11946794576356,0.188541047737673,-0.828430435069575,-0.913135228526795,-0.61910919420255,0.734062654124503,0.570938453597647,1.60063887364933,-0.29451797842218,0.3097955357321,0.503089093062843,0.716953848901392,-1.58993642461688,0.254151074323328,"win"
1,0,-1.52569655704146,0.175513019993361,-0.735252691459378,-0.41813781017246,-0.314235079562787,2.00126453415684,-0.109576227423214,-0.95680511831304,0.795234541968203,-0.428203840198235,0.6888463724098,-1.72503387361564,1.04853873632403,-0.894380609889503,0.188672065500367,-0.20827580470074,0.381226611484992,"win"
3,1,-1.8777803778972,-2.98372133988712,3.06355288108074,-0.71680767458136,-1.19409330233859,-0.605033463814858,-1.83844559343393,2.89855668194832,0.428203214905959,-0.903985884862935,-2.5724553326507,-0.490863297370301,-0.333625961557646,-0.111797576236187,2.37726802530462,2.32036847208847,0.762453222969978,"win"
1,1,1.17361273618575,-0.819060759969015,1.47050538291875,1.91148713221696,1.88541047737673,-0.986669956375,0.0365254091410701,-1.26635971541431,0.305859439218541,0.333047431265295,0.711712642033361,0.687208616318423,-2.71666854411226,-0.279493940590465,-0.188672065500367,-0.786167826194323,-1.3978309087783,"win"
2,1,-1.60303056562529,-0.848688959016908,1.4267438081902,-0.607577870022441,-1.12724183284061,2.1328948506682,1.39623429912949,-0.986545052284076,1.16059406671119,-0.929663151305895,-1.47071360103793,-0.091143034150065,1.52805595526992,-1.51198699988739,0.560481576814504,1.21105193150014,-0.759582509268744,"win"
2,1,2.03050538312536,-0.149768639826512,0.713371904095101,0.789851231029173,0.313122731344614,1.31585851674288,-1.19228996330159,-0.058032061899063,-0.40620792334892,2.74856931690439,3.16328060969007,0.35155170315025,1.48560995651242,0.35279696664039,-0.640550373502299,-3.28792379592801,-1.13937376390312,"win"
1,1,1.38929315687525,1.69737791803382,-0.203820544027171,2.00500697107405,2.16054684627784,1.72867687493672,0.392200645822891,0.580320618990634,-0.34817822001336,1.73806589157189,0.17199870927392,2.61710712345185,1.42194095837618,1.00799133325826,0.320275186751146,-0.21371504673532,-0.63298542439062,"win"
3,0,1.92363667875035,0.449305919479541,-0.611461632081515,0.303788935011219,0.43837182388246,0.12900573693557,-0.17256828416207,0.261144278545784,-1.74089110006678,2.50604849482459,1.31865677110011,1.08069597635077,0.9550349720437,0.554395233292042,0,-1.04117586871054,0.126597084878124,"win"
1,0,-0.106868704375018,0.599074559306052,-0.713371904095101,-0.607577870022442,-0.43837182388246,-1.20405354473205,-0.15688025832916,-0.406224433293444,0.2901485166778,-1.2530242474123,-2.44038748375617,1.09371640980077,0.339567990059981,0.604794799954955,0.640550373502299,2.49334221191208,0.126597084878123,"win"
1,0,3.09919242687555,0.94853471890125,-1.4267438081902,0.364546722013466,0.187873638806769,-0.946042070860895,0.768713265812868,-1.21867329988033,-1.39271288005342,0.727562466239396,1.84462383858995,2.38273932135169,-1.35827196023993,0.50399566662913,0.520447178470618,-1.56724367605901,-1.64576210341561,"win"
1,1,-0.213737408750039,0.898611838959082,-2.03820544027171,-0.668335657024687,-0.720182282092613,0.447219888043335,0.878529446643274,-0.464256495192505,0.464237626684475,0.323361096106404,-0.822602522614443,-0.794246440450565,-0.700358979498713,0.201598266651652,0.040034398343891,1.04391580520715,-0.759582509268744,"win"
2,1,0.60300168632777,0,-0.590634290888105,0.383705060921755,-0.0722539931653761,1.36901316332865,1.03018565950599,-0.789364200738205,-0.598642862992306,1.83759436908385,-0.085280598482695,0.29183053018098,-2.82161493384721,0.109747353117148,0.8188218733822,0.00597542470815199,1.85760045056046,"win"
1,1,1.20600337265553,-0.525776971666334,-0.492195242406754,-0.12790168697391,0.036126996582688,-0.717102133172152,-0.19116847289802,-1.27316806570678,0.544220784538454,1.18422748229848,-1.543303733832,1.50404965554812,-0.990796083641006,0.274368382792872,1.87159285344502,1.79262741244523,1.14313873880643,"win"
3,0,-2.41200674531106,-2.38989532575607,3.24848859988457,0.51160674789567,0.614158941905699,-0.673641397828385,0.0424818828662301,1.17131462045024,-0.0544220784538439,-1.429240064843,0.390640160791701,0.75202482777406,1.22772558190298,0.768231471820046,-1.98856740678534,-0.391390318383874,-0.857354054104825,"win"
1,0,0,1.57733091499901,-0.09843904848135,-0.063950843486959,1.04768290089795,0,-1.17887224953779,0.840290923366473,1.63266235361538,-1.18422748229848,-1.12790468960984,0.94283709750777,2.19698262024744,-0.16462102967572,-1.24772856896335,1.46397905349693,-0.142892342350804,"win"
1,0,1.20600337265553,0.430181158636094,-1.08282953329486,-0.063950843486959,0.289015972661504,-2.0317893773211,-1.125769895955,-0.280096974455491,0.54422078453846,-1.02088576060214,-2.33558800360671,1.70608617644264,2.39083402791633,-0.493863089027171,1.48167767564397,2.56345719979667,-1.14313873880643,"win"
1,1,-0.904502529491645,-0.95595813030243,2.36253716355241,3.00568964388706,2.52888976078817,-0.57585474330491,-0.1699275314649,0.967607729937159,-0.761909098353842,0.040835430424083,-1.42776227782319,1.23466762768876,1.03387417423408,1.48158926708152,-2.37848258458638,0.451144565465382,0.857354054104826,"win"
2,1,-1.60800449687404,-2.15090579318047,1.96878096962701,0.703459278356549,-0.10838098974806,-1.2494961411333,0.36109600436293,0.840290923366476,-1.3061298828923,0.040835430424083,-0.299857588213346,-0.0112242511608001,-0.538476132413588,2.30469441546013,-0.935796426722511,0.23901698832603,1.28603108115724,"win"
2,1,-0.214000238475111,0.23464594058388,1.44840641545277,0.821174766582418,0.092988803272368,0.195562489590243,-0.72730153093942,-0.112982856193815,1.08591819912074,-0.895789993176044,-1.34011162547179,-1.04832209195007,2.65148428474917,0.231367779837612,-0.60175131619896,1.44384547336009,0,"win"
1,1,2.14000238475112,1.17322970291938,-0.77991114678226,1.64234953316483,1.85977606544737,-0.12351315132015,0.756010801897557,-3.11832683094927,0.197439672567408,0.46581079645155,-0.079768549135226,0.780665387622385,-2.75505788962219,1.85094223870089,1.10321074636475,0.395866620113516,1.15492180896447,"win"
2,0,1.71200190780089,-0.52795336631372,-0.222831756223503,1.04015470433772,0.526936551876757,0.329368403520408,1.73212601447414,-2.3726399800701,-0.394879345134815,1.39743238935463,0.75301510383653,-0.780665387622385,-0.994306606780941,1.04115500926925,-0.401167544132641,-0.540415427457871,-0.144365226120557,"win"
3,1,-1.28400143085067,-1.58386009894116,2.00548580601153,-0.32846990663296,-0.836899229451318,-1.6983058306521,0.14354635479067,1.17502170441567,0.542959099560371,-0.716631994540834,-0.368530697004742,-0.06691417608192,1.3878863052984,-1.04115500926925,0.568320687521231,0.0985560050075147,-0.288730452241118,"win"
1,1,0.428000476950222,0.35196891087581,-0.445663512447011,-0.328469906632965,-0.340958945332017,-2.13060186027264,0.6794527460092,1.35579427432577,-0.789758690269629,0.17915799863521,-0.60783634441041,1.42750242308094,-1.4293157472476,-3.29699086268597,1.43751703314195,0.59133603004508,0.721826130602796,"win"
1,1,0.428000476950223,0.52795336631372,-0.445663512447007,-0.383214891071794,0.247970142059649,0.514638130500637,-0.842138614771955,0.723090279640409,-0.296159508851112,-0.286652797816333,-1.35606533529883,1.42750242308093,-0.393579698517455,-0.462735559675225,3.14247909570565,1.5424014783676,-0.28873045224112,"win"
1,1,-1.07000119237556,-1.64252158408713,2.11690168412328,-0.93066473546007,-1.82877979768991,-2.02767423417251,0.392360036427845,-0.0677897137162889,0.049359918141852,0.537473995905627,0.157941727287746,-1.98512055709692,0.64215635021269,-0.17352583487821,0.768904459587547,-0.116624605925559,-0.433095678361675,"win"
1,1,1.3394774298872,0.516124711019589,1.0370422667321,1.55478078513464,1.07373385224931,-0.912292786740962,0.517597696289873,-0.067269728542358,3.01868730934358,-1.44318049227346,-1.1869102989779,0.52916974997159,-0.816503185279903,0.680709455715375,0.987875456059088,1.50638215676785,0.835289575120161,"lose"
1,0,1.89759302567354,-0.387093533264692,-0.282829709108753,0.388695196283659,-0.12632162967639,-1.44308131720844,-1.16713206026148,-0.515734585491411,-0.862482088383879,0.962120328182308,1.23315355737964,-0.701457575543731,-0.10886709137065,1.04724531648519,1.10186108560436,-1.00425477117857,-1.5512520680803,"lose"
2,0,-1.3394774298872,0.193546766632344,-0.659935987920425,-1.27714135921774,-1.07373385224931,-0.11610999103976,-1.96890104078892,0.695120528271031,-1.72496417676776,0.0801766940152,0.12845349556038,1.57520297665961,0.462685138325278,-0.523622658242596,-0.417947308332695,-0.496548192416072,0.835289575120161,"lose"
1,0,-0.669738714943601,0.645155888774486,0.282829709108754,-0.16658365555014,-0.284223666771877,0.879118503586749,-1.52234616555844,1.14358538522008,-0.161715391571978,0.32070677606077,-0.873483769810574,-0.664538755778275,0.843719958122565,0.785433987363899,0.987875456059083,0.256642885967855,0.477308328640092,"lose"
1,0,-0.446492476629064,1.03224942203918,-0.94276569702918,1.22161347403436,1.35795751902119,-3.08520833334218,1.52234616555845,1.99566861342326,0.269525652619963,-2.9665376785621,-3.00324272620166,0.073837639530923,0.898153503807898,-1.04724531648519,-2.35570301060244,2.75612142756784,-1.67057915024032,"lose"
2,1,1.3394774298872,-0.838702655406833,1.97980796376128,-0.610806737017182,-1.07373385224931,1.14451276882049,-2.23277437615239,-0.313925399864335,-0.485146174715933,1.20265041022788,0.513813982241517,0.369188197654594,0.57155222969593,0.942520784836672,1.55780360378548,-0.189692567889285,-0.11932708216002,"lose"
3,0,-1.0046080724154,0,0,-0.388695196283659,-0.157902037095487,1.97386984767591,-0.58864051734926,0.605427556881221,-0.592956435763917,-1.60353388030384,-0.721908645049328,0.996808133667408,-1.27918832360518,-2.30393969626742,-0.569928147726397,0.557919317321425,2.74452288968053,"lose"
1,1,2.07616545267687,-1.01802956514695,-1.08653910996929,0.394771999143573,1.39009171042761,1.76458288115205,0.284535357023811,0.546030729509154,-1.76106658920754,1.25837289386901,2.7339032325356,-1.01499197568049,0.485083162470772,-1.56256431810114,-1.48275015881358,-2.64290850914129,0.114324660494206,"lose"
1,1,-0.790920172448331,0.82714902168189,-0.592657696346884,-1.64488332976489,-1.24376626722471,-1.20261381072146,0.091051314247619,-0.2224569638741,0.10673130843682,1.1404004350688,-1.18759980845962,0.802171077553932,1.10598961043335,0.45957774061799,1.05028136249295,1.98847402116344,1.60054524691889,"lose"
2,1,-1.08751523711646,-0.25450739128674,0.197552565448961,-1.18431599743072,-0.841371298416716,1.00030494536645,0.307298185585715,0.242680324226292,0.42692523374728,0.039324152933405,-2.10859557828544,-0.818541915871361,0.271646570983628,1.56256431810114,0.21623439816031,2.41637349407203,-0.114324660494206,"lose"
1,1,1.48297532334063,0.827149021681895,-0.09877628272448,-0.0657953331905957,-0.365813608007267,-1.11269875945257,2.61772528461906,-2.48747332331949,1.01394743014979,0.157296611733629,3.44161577145439,1.14595868221991,0.834343039449721,0.505535514679781,-1.85343769851697,-3.57170207092522,-0.228649320988413,"lose"
3,0,2.47162553890104,1.59067119554211,-1.58042052359168,1.64488332976489,1.68274259683343,-1.09021999663534,0.034144242842858,0.748264333031065,-1.70770093498913,-0.511213988134286,-0.0751338654331599,0.049112514952282,-0.85374636594855,-1.51660654403935,-0.71048445109818,-0.281910240975069,-1.25757126543627,"lose"
2,1,0.29659506466813,3.11771554326253,-0.9877628272448,0.986929997858935,0.548720412010901,-2.03432803495873,0.284535357023811,-0.910051215848592,0.587022196402513,-1.29769704680242,-2.10859557828544,-0.098225029904562,-0.95076299844271,0.597451062803376,-0.772265707715409,2.00861046694738,-0.80027262345944,"lose"
1,1,2.66935558201312,3.626730325836,-0.69143397907136,1.97385999571787,2.5972766168516,-1.51731649016259,1.69583072786191,-1.07183809866612,-0.960581775931384,-1.49431781146945,0.41202442334313,-1.04773365231534,-1.78510603789243,-0.505535514679777,-2.31679712314622,-0.430416528631579,-0.1143246604942,"lose"
1,1,-0.519442959073369,0.0597104679072802,-3.01541569054884,-1.99853895886356,-1.82923031328139,0.193516027972735,-0.361247011657257,0.120373488183988,-0.38270246812268,1.45811957275962,1.09940332115907,-1.48921258961541,0.907284918834468,-0.107741191792961,2.86467079570727,-1.65019608794121,1.74982367168871,"lose"
1,1,0.51944295907337,-2.4481291841985,2.15386835039203,1.74872158900562,1.85873402801173,2.15144289922629,-3.3750792231978,-0.822552169257244,0.33486465960734,-1.24473622064845,-0.878774763511495,-1.31401110848418,-0.932487277690978,-0.484835363068325,-0.030802911781797,0.948156676445449,2.18727958961089,"lose"
2,1,-0.311665775444023,1.73160356931113,-0.60308313810977,0.0999269479431785,0.442555720955175,-1.38876208309845,1.44498804662902,1.38429511411585,0.0956756170306698,0.426766704222326,0.953564105086942,2.66556539149648,0.453642459417231,1.34676489741201,0.523649500290572,-0.806941852294,0,"lose"
1,1,1.35055169359076,0,-0.172309468031363,0.299780843829535,0.678585438797935,-1.26354582970433,-1.18695446687385,0.762365425165251,0.669729319214678,0.817969516426127,-0.559050328276464,0.087600740565612,-1.10890378968657,-0.59257655486129,1.10890482414475,0.427679181715817,1.02073047515175,"lose"
2,0,-1.14277450996141,-1.07478842233105,1.55078521228226,0.99926947943178,0.23602971784276,0.432565238997879,-0.288997609325806,1.66516658654516,0,-0.675713948352018,-1.99687542006443,1.11378084433421,0.378035382847698,0.86192953434369,-1.23211647127195,2.19891654750114,-1.8956423109961,"lose"
1,0,-2.59721479536685,0,0.516928404094089,-1.3989772712045,-2.21277860477588,0.239049211025144,-1.44498804662903,0.12037348818399,1.6743232980367,-0.213383352111161,-1.7164153891565,0.688291533015524,0.327630665134672,0.538705958964806,0.831678618108561,1.83579271396884,-0.583274557229565,"lose"
3,1,2.3894376117375,0.238841871629121,0.430773670078407,1.34901379723291,2.15377117531519,-0.352882168656164,-0.319961638896432,-2.02628705109712,0.52621589366868,-0.711277840370543,1.62479844572658,0.200230264149971,-1.89017691423848,0.269352979482401,0.18481747069079,-1.41214824151449,1.8956423109961,"lose"
1,1,-2.97815473873914,-1.86044285118377,0,-2.2578478764879,-1.75992722008554,2.08871579400742,-1.18379951120232,0.798690852709785,1.09017618406296,1.46173698965142,-1.08734309824018,3.01468925602524,0.263477431892536,-0.843165019800549,1.09348845911104,1.35292104584843,1.52315462117278,"lose"
2,0,0.694902772372467,-0.73290172925421,-1.12817358374404,-0.682605171961456,-0.791967249038496,-0.96319018480135,1.7269545810481,1.09819992247595,-1.2623092657571,-0.12529174197012,-1.91291841357068,2.65292654530221,1.03508991100639,2.95107756930193,-0.0377064985900391,1.87793518304335,-1.08796758655199,"lose"
1,1,-0.0992718246246369,1.35304934631547,0.307683704657464,-0.262540450754407,-0.263989083012832,0.44371682670624,-1.89407921792372,0.259574527130678,-0.2295107755922,0.2088195699502,1.08230910241499,-2.74671687771188,-0.658693579731343,-1.5282365983885,0.527890980260503,-1.03848950214378,0.108796758655199,"lose"
3,0,-1.38980554474493,-0.620147617061256,-0.41024493954328,-0.42006472120705,-0.23465696267807,3.89605018571332,-1.25343477656717,0.23960725581294,1.09017618406296,2.75641832334267,-0.27938676829782,0.200979283735015,-0.828071928805116,-1.15935190222576,1.24431445347118,0.40097233554996,2.28473193175917,"lose"
1,0,-0.0992718246246374,0.169131168289433,-1.64097975817314,-1.10266989316851,-0.322653323682351,-1.86144619984081,-0.668498547502489,0.638952682167823,0.573776938980504,-0.877042193790847,-1.53536872668173,1.6212328887958,1.54322495822771,0.21079125495014,1.43284694642136,1.7567780744599,-0.65278055193119,"lose"
1,0,-2.28325196636668,0.112754112192955,-0.205122469771642,-1.20768607347027,-1.49593813707272,1.36361756499966,-0.654571494429521,-0.95842902325173,-0.860665408470755,1.92114004354186,1.15781903979278,2.30456245349485,1.07272954413389,-0.368884696162737,1.05578196052101,-0.400972335549961,-1.19676434520719,"lose"
2,1,0.39708729849856,-1.63493462679785,-1.4358572884015,-0.0525080901508799,0.58664240669519,1.08223616269815,-0.779914972086236,0.03993454263549,1.49182004134931,0.417639139900405,-1.63856564109804,-0.187580664819349,-0.207017982201276,-0.263489068687672,-0.829542968980794,1.67023728261459,2.50232544906957,"lose"
2,0,0.094498392115391,-1.6652444600349,1.0987534601113,-1.34959258415477,-1.51410742735605,0.524150473775334,0.883167606326113,0.04047389989334,-0.558052698057447,0.355552350704766,-1.24036715975505,0.505628586767466,-1.00491949331123,0.377091725450025,-0.977127908094139,1.19972571052162,0,"lose"
3,0,0.661488744807736,0.384287183084975,-0.82406509508347,-0.618563267737604,-1.11415452201672,0.181436702460692,1.6845604342887,0.424975948880035,-0.682064408736879,0.675549466339056,-0.93027536981629,0.623216630201756,-1.72583999938234,0.691334829991712,-0.899986231139336,0.31403863179298,-1.37369943165698,"lose"
1,1,0.755987136923126,0.384287183084978,1.23609764262521,1.01219443811608,0.657065487343192,-0.161277068853949,-2.40417848388775,0.546397648560039,-0.248023421358862,0.1422209402819,-0.620183579877517,-1.84613228191841,2.14091544227176,-0.879880692716724,-1.28569461591334,0.740934896886565,-1.06843289128876,"lose"
2,1,0.661488744807735,-1.08881368540743,1.92281855519477,0.0562330243397826,0.257112582003858,0.917263329106835,-1.84810999101576,-0.161895599573345,0.186017566019149,-0.711104701409531,0.39278293392243,-1.51688576030239,0.633536202304908,-0.879880692716724,0.745702877229736,-0.41217570422829,0.457899810552326,"lose"
1,0,1.0394823132693,0.256191455389984,-1.78547437268086,-1.06842746245586,-1.14272258668381,-0.937422962713578,1.37381627650729,0.890425797653398,0.310029276698581,-1.38665416774858,-2.31121747434356,0.940704347474352,-0.0436921518830971,-1.38266965998343,-1.49140575445948,2.96864644116803,-0.457899810552326,"lose"
1,0,2.92945015557711,0,2.60953946776433,0.618563267737605,-0.028568064667096,-0.100798168033718,0.278034246435998,0.424975948880035,0.062005855339717,-1.49331987296,-1.48430603450687,-1.86964989060527,-1.55107139184995,0.188545862725012,-3.11138097051029,0.61090327590978,-2.44213232294574,"lose"
1,0,2.55145658711555,1.08881368540743,0.824065095083474,1.96815585189238,2.34258130270182,-0.675347725825911,-0.343454069126822,0.688056298186718,0.806076119416313,-1.88442745873525,-1.01089923520036,-2.22241402090816,-0.415075442889423,-0.565637588175037,-1.87711413923348,0.3680140216324,-1.22106616147287,"lose"
2,1,3.22090618812754,-1.51603207903408,-1.56461826668099,-1.59123702992867,-1.06927431953636,-1.52194801597831,-0.303695085611146,0.599795447147489,0.665962802102015,-0.52058951671425,0.241389886608921,0.507606068622421,0.217022957768558,-0.967157611599039,0.03968357401129,-0.156493944746689,1.22196634507867,"lose"
1,0,0.663127744614494,-1.08288005645291,1.34110137144085,-1.73589494174036,-1.79485332207889,-2.58424730229873,-1.56909127565759,-1.31568033567836,-2.33086980735705,-0.231373118539671,0.09559995509264,0.11943672202881,1.12457350843707,0.752233697910362,-1.62702653446291,-0.126204794150557,-0.4582373794045,"lose"
2,1,0.189465069889855,1.19116806209821,-0.558792238100356,1.30192120630527,0.611013896877918,1.49130476733445,1.68719492006192,0.909367290836515,-0.39957768126121,-0.462746237079332,-0.549699741782682,1.47802943510646,-1.24294966721992,-0.913426633176868,0.476202888135489,1.36805996859203,0.763728965674168,"lose"
1,1,0.473662674724638,1.51603207903408,-0.670550685720427,-0.650960603152637,-0.878332476762007,-0.071500913502337,1.63657907246007,0,-1.06554048336323,1.0411790334285,0.71221966544017,0,-1.71645430235132,-0.42984782737735,0.238101444067746,0.106012027086466,1.832949517618,"lose"
3,1,-1.51572055911884,1.8950400987926,0.558792238100355,0.795618514964332,0.725579002542527,-0.766081216096464,0.641134069623531,-0.386964804611284,-1.79809956567544,1.0411790334285,0.834109608183287,-0.492676478368821,0.059188079391425,-0.698502719488193,0.357152166101619,-0.424048108345868,1.22196634507867,"lose"
1,1,-2.27358083867826,-0.812160042339683,3.01747808574191,-1.01260538268188,-1.22202779375584,1.54237684840755,1.70406686926255,-1.95417226328698,1.53171444483464,-0.694119355619003,-1.07788949366952,1.59746615713527,-2.32806445606271,-0.10746195684434,1.11114007231613,0.832951641393668,-2.13844110388767,"lose"
